Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-06-17 10:34:14.227, 

Snapshot Time Stamp, Data channel 1 (µm)
2022-06-17 11:45:44.555398,  351.92253
2022-06-17 11:45:44.564998,  351.92253
2022-06-17 11:45:44.574598,  351.92253
2022-06-17 11:45:44.584198,  351.92253
2022-06-17 11:45:44.593798,  351.92277
2022-06-17 11:45:44.603398,  351.92373
2022-06-17 11:45:44.612998,  351.92289
2022-06-17 11:45:44.622598,  351.92289
2022-06-17 11:45:44.632198,  351.92384
2022-06-17 11:45:44.641798,  351.92384
2022-06-17 11:45:44.651398,  351.92384
2022-06-17 11:45:44.660998,  351.92420
2022-06-17 11:45:44.670598,  351.92420
2022-06-17 11:45:44.680198,  351.92420
2022-06-17 11:45:44.689798,  351.92420
2022-06-17 11:45:44.699398,  351.92420
2022-06-17 11:45:44.708997,  351.92420
2022-06-17 11:45:44.718598,  351.92456
2022-06-17 11:45:44.728198,  351.92456
2022-06-17 11:45:44.737797,  351.92456
2022-06-17 11:45:44.747398,  351.92563
2022-06-17 11:45:44.756998,  351.92587
2022-06-17 11:45:44.766598,  351.92587
2022-06-17 11:45:44.776197,  351.92563
2022-06-17 11:45:44.785798,  351.92563
2022-06-17 11:45:44.795398,  351.92551
2022-06-17 11:45:44.804997,  351.92551
2022-06-17 11:45:44.814597,  351.92551
2022-06-17 11:45:44.824198,  351.92551
2022-06-17 11:45:44.833797,  351.92551
2022-06-17 11:45:44.843397,  351.92575
2022-06-17 11:45:44.852997,  351.92575
2022-06-17 11:45:44.862597,  351.92599
2022-06-17 11:45:44.872197,  351.92611
2022-06-17 11:45:44.881797,  351.92599
2022-06-17 11:45:44.891397,  351.92599
2022-06-17 11:45:44.900997,  351.92706
2022-06-17 11:45:44.910597,  351.92599
2022-06-17 11:45:44.920197,  351.92635
2022-06-17 11:45:44.929797,  351.92766
2022-06-17 11:45:44.939397,  351.92635
2022-06-17 11:45:44.948997,  351.92635
2022-06-17 11:45:44.958597,  351.92623
2022-06-17 11:45:44.968197,  351.92587
2022-06-17 11:45:44.977797,  351.92623
2022-06-17 11:45:44.987397,  351.92587
2022-06-17 11:45:44.996997,  351.92587
2022-06-17 11:45:45.006597,  351.92587
2022-06-17 11:45:45.016197,  351.92575
2022-06-17 11:45:45.025797,  351.92587
2022-06-17 11:45:45.035397,  351.92587
2022-06-17 11:45:45.044997,  351.92539
2022-06-17 11:45:45.054597,  351.92539
2022-06-17 11:45:45.064197,  351.92516
2022-06-17 11:45:45.073797,  351.92444
2022-06-17 11:45:45.083397,  351.92444
2022-06-17 11:45:45.092997,  351.92420
2022-06-17 11:45:45.102597,  351.92444
2022-06-17 11:45:45.112197,  351.92444
2022-06-17 11:45:45.121797,  351.92444
2022-06-17 11:45:45.131397,  351.92480
2022-06-17 11:45:45.140997,  351.92480
2022-06-17 11:45:45.150597,  351.92480
2022-06-17 11:45:45.160197,  351.92492
2022-06-17 11:45:45.169797,  351.92480
2022-06-17 11:45:45.179397,  351.92480
2022-06-17 11:45:45.188997,  351.92456
2022-06-17 11:45:45.198597,  351.92432
2022-06-17 11:45:45.208197,  351.92432
2022-06-17 11:45:45.217797,  351.92408
2022-06-17 11:45:45.227397,  351.92408
2022-06-17 11:45:45.236997,  351.92420
2022-06-17 11:45:45.246597,  351.92420
2022-06-17 11:45:45.256196,  351.92492
2022-06-17 11:45:45.265797,  351.92492
2022-06-17 11:45:45.275397,  351.92480
2022-06-17 11:45:45.284997,  351.92480
2022-06-17 11:45:45.294596,  351.92420
2022-06-17 11:45:45.304197,  351.92444
2022-06-17 11:45:45.313796,  351.92408
2022-06-17 11:45:45.323396,  351.92325
2022-06-17 11:45:45.332996,  351.92301
2022-06-17 11:45:45.342597,  351.92301
2022-06-17 11:45:45.352196,  351.92349
2022-06-17 11:45:45.361796,  351.92349
2022-06-17 11:45:45.371396,  351.92301
2022-06-17 11:45:45.380996,  351.92349
2022-06-17 11:45:45.390596,  351.92384
2022-06-17 11:45:45.400196,  351.92384
2022-06-17 11:45:45.409796,  351.92384
2022-06-17 11:45:45.419396,  351.92408
2022-06-17 11:45:45.428996,  351.92384
2022-06-17 11:45:45.438596,  351.92408
2022-06-17 11:45:45.448196,  351.92408
2022-06-17 11:45:45.457796,  351.92408
2022-06-17 11:45:45.467396,  351.92444
2022-06-17 11:45:45.476996,  351.92432
2022-06-17 11:45:45.486596,  351.92468
2022-06-17 11:45:45.496196,  351.92516
2022-06-17 11:45:45.505796,  351.92516
2022-06-17 11:45:45.515396,  351.92539
2022-06-17 11:45:45.524996,  351.92587
2022-06-17 11:45:45.534596,  351.92587
2022-06-17 11:45:45.544196,  351.92623
2022-06-17 11:45:45.553796,  351.92623
2022-06-17 11:45:45.563396,  351.92623
2022-06-17 11:45:45.572996,  351.92623
2022-06-17 11:45:45.582596,  351.92659
2022-06-17 11:45:45.592196,  351.92659
2022-06-17 11:45:45.601796,  351.92682
2022-06-17 11:45:45.611396,  351.92718
2022-06-17 11:45:45.620996,  351.92682
2022-06-17 11:45:45.630596,  351.92659
2022-06-17 11:45:45.640196,  351.92659
2022-06-17 11:45:45.649796,  351.92623
2022-06-17 11:45:45.659396,  351.92718
2022-06-17 11:45:45.668996,  351.92659
2022-06-17 11:45:45.678596,  351.92623
2022-06-17 11:45:45.688196,  351.92659
2022-06-17 11:45:45.697796,  351.92659
2022-06-17 11:45:45.707396,  351.92623
2022-06-17 11:45:45.716996,  351.92623
2022-06-17 11:45:45.726596,  351.92599
2022-06-17 11:45:45.736196,  351.92587
2022-06-17 11:45:45.745796,  351.92587
2022-06-17 11:45:45.755395,  351.92587
2022-06-17 11:45:45.764996,  351.92587
2022-06-17 11:45:45.774595,  351.92575
2022-06-17 11:45:45.784196,  351.92539
2022-06-17 11:45:45.793795,  351.92504
2022-06-17 11:45:45.803396,  351.92504
2022-06-17 11:45:45.812995,  351.92432
2022-06-17 11:45:45.822595,  351.92408
2022-06-17 11:45:45.832195,  351.92408
2022-06-17 11:45:45.841795,  351.92408
2022-06-17 11:45:45.851395,  351.92349
2022-06-17 11:45:45.860995,  351.92337
2022-06-17 11:45:45.870595,  351.92337
2022-06-17 11:45:45.880195,  351.92313
2022-06-17 11:45:45.889795,  351.92337
2022-06-17 11:45:45.899395,  351.92337
2022-06-17 11:45:45.908995,  351.92432
2022-06-17 11:45:45.918595,  351.92468
2022-06-17 11:45:45.928195,  351.92468
2022-06-17 11:45:45.937795,  351.92432
2022-06-17 11:45:45.947395,  351.92468
2022-06-17 11:45:45.956995,  351.92480
2022-06-17 11:45:45.966595,  351.92468
2022-06-17 11:45:45.976195,  351.92408
2022-06-17 11:45:45.985795,  351.92408
2022-06-17 11:45:45.995395,  351.92468
2022-06-17 11:45:46.004995,  351.92468
2022-06-17 11:45:46.014595,  351.92468
2022-06-17 11:45:46.024195,  351.92468
2022-06-17 11:45:46.033795,  351.92480
2022-06-17 11:45:46.043395,  351.92539
2022-06-17 11:45:46.052995,  351.92480
2022-06-17 11:45:46.062595,  351.92480
2022-06-17 11:45:46.072195,  351.92539
2022-06-17 11:45:46.081795,  351.92539
2022-06-17 11:45:46.091395,  351.92504
2022-06-17 11:45:46.100995,  351.92492
2022-06-17 11:45:46.110595,  351.92492
2022-06-17 11:45:46.120195,  351.92504
2022-06-17 11:45:46.129795,  351.92587
2022-06-17 11:45:46.139395,  351.92599
2022-06-17 11:45:46.148995,  351.92599
2022-06-17 11:45:46.158595,  351.92599
2022-06-17 11:45:46.168195,  351.92599
2022-06-17 11:45:46.177795,  351.92599
2022-06-17 11:45:46.187395,  351.92575
2022-06-17 11:45:46.196995,  351.92575
2022-06-17 11:45:46.206595,  351.92575
2022-06-17 11:45:46.216195,  351.92635
2022-06-17 11:45:46.225795,  351.92575
2022-06-17 11:45:46.235394,  351.92635
2022-06-17 11:45:46.244995,  351.92635
2022-06-17 11:45:46.254595,  351.92635
2022-06-17 11:45:46.264194,  351.92635
2022-06-17 11:45:46.273794,  351.92563
2022-06-17 11:45:46.283395,  351.92539
2022-06-17 11:45:46.292994,  351.92539
2022-06-17 11:45:46.302594,  351.92539
2022-06-17 11:45:46.312194,  351.92539
2022-06-17 11:45:46.321795,  351.92551
2022-06-17 11:45:46.331394,  351.92563
2022-06-17 11:45:46.340994,  351.92551
2022-06-17 11:45:46.350594,  351.92575
2022-06-17 11:45:46.360194,  351.92575
2022-06-17 11:45:46.369794,  351.92575
2022-06-17 11:45:46.379394,  351.92444
2022-06-17 11:45:46.388994,  351.92432
2022-06-17 11:45:46.398594,  351.92432
2022-06-17 11:45:46.408194,  351.92432
2022-06-17 11:45:46.417794,  351.92420
2022-06-17 11:45:46.427394,  351.92420
2022-06-17 11:45:46.436994,  351.92432
2022-06-17 11:45:46.446594,  351.92420
2022-06-17 11:45:46.456194,  351.92420
2022-06-17 11:45:46.465794,  351.92420
2022-06-17 11:45:46.475394,  351.92420
2022-06-17 11:45:46.484994,  351.92408
2022-06-17 11:45:46.494594,  351.92349
2022-06-17 11:45:46.504194,  351.92349
2022-06-17 11:45:46.513794,  351.92325
2022-06-17 11:45:46.523394,  351.92325
2022-06-17 11:45:46.532994,  351.92313
2022-06-17 11:45:46.542594,  351.92313
2022-06-17 11:45:46.552194,  351.92313
2022-06-17 11:45:46.561794,  351.92325
2022-06-17 11:45:46.571394,  351.92325
2022-06-17 11:45:46.580994,  351.92325
2022-06-17 11:45:46.590594,  351.92408
2022-06-17 11:45:46.600194,  351.92420
2022-06-17 11:45:46.609794,  351.92468
2022-06-17 11:45:46.619394,  351.92468
2022-06-17 11:45:46.628994,  351.92468
2022-06-17 11:45:46.638594,  351.92468
2022-06-17 11:45:46.648194,  351.92468
2022-06-17 11:45:46.657794,  351.92468
2022-06-17 11:45:46.667394,  351.92468
2022-06-17 11:45:46.676994,  351.92396
2022-06-17 11:45:46.686594,  351.92384
2022-06-17 11:45:46.696194,  351.92384
2022-06-17 11:45:46.705794,  351.92396
2022-06-17 11:45:46.715394,  351.92396
2022-06-17 11:45:46.724994,  351.92396
2022-06-17 11:45:46.734593,  351.92396
2022-06-17 11:45:46.744194,  351.92396
2022-06-17 11:45:46.753793,  351.92432
2022-06-17 11:45:46.763394,  351.92396
2022-06-17 11:45:46.772993,  351.92396
2022-06-17 11:45:46.782593,  351.92516
2022-06-17 11:45:46.792193,  351.92516
2022-06-17 11:45:46.801794,  351.92516
2022-06-17 11:45:46.811393,  351.92516
2022-06-17 11:45:46.820993,  351.92516
2022-06-17 11:45:46.830593,  351.92516
2022-06-17 11:45:46.840193,  351.92516
2022-06-17 11:45:46.849793,  351.92516
2022-06-17 11:45:46.859393,  351.92516
2022-06-17 11:45:46.868993,  351.92480
2022-06-17 11:45:46.878593,  351.92480
2022-06-17 11:45:46.888193,  351.92480
2022-06-17 11:45:46.897793,  351.92444
2022-06-17 11:45:46.907393,  351.92456
2022-06-17 11:45:46.916993,  351.92444
2022-06-17 11:45:46.926593,  351.92444
2022-06-17 11:45:46.936193,  351.92456
2022-06-17 11:45:46.945793,  351.92456
2022-06-17 11:45:46.955393,  351.92432
2022-06-17 11:45:46.964993,  351.92456
2022-06-17 11:45:46.974593,  351.92468
2022-06-17 11:45:46.984193,  351.92468
2022-06-17 11:45:46.993793,  351.92456
2022-06-17 11:45:47.003393,  351.92432
2022-06-17 11:45:47.012993,  351.92456
2022-06-17 11:45:47.022593,  351.92456
2022-06-17 11:45:47.032193,  351.92456
2022-06-17 11:45:47.041793,  351.92432
2022-06-17 11:45:47.051393,  351.92432
2022-06-17 11:45:47.060993,  351.92396
2022-06-17 11:45:47.070593,  351.92408
2022-06-17 11:45:47.080193,  351.92408
2022-06-17 11:45:47.089793,  351.92396
2022-06-17 11:45:47.099393,  351.92396
2022-06-17 11:45:47.108993,  351.92396
2022-06-17 11:45:47.118593,  351.92396
2022-06-17 11:45:47.128193,  351.92396
2022-06-17 11:45:47.137793,  351.92384
2022-06-17 11:45:47.147393,  351.92373
2022-06-17 11:45:47.156993,  351.92373
2022-06-17 11:45:47.166593,  351.92373
2022-06-17 11:45:47.176193,  351.92373
2022-06-17 11:45:47.185793,  351.92373
2022-06-17 11:45:47.195393,  351.92384
2022-06-17 11:45:47.204993,  351.92396
2022-06-17 11:45:47.214592,  351.92396
2022-06-17 11:45:47.224193,  351.92396
2022-06-17 11:45:47.233793,  351.92408
2022-06-17 11:45:47.243392,  351.92420
2022-06-17 11:45:47.252992,  351.92420
2022-06-17 11:45:47.262593,  351.92444
2022-06-17 11:45:47.272192,  351.92539
2022-06-17 11:45:47.281792,  351.92539
2022-06-17 11:45:47.291392,  351.92539
2022-06-17 11:45:47.300992,  351.92551
2022-06-17 11:45:47.310592,  351.92539
2022-06-17 11:45:47.320192,  351.92516
2022-06-17 11:45:47.329792,  351.92504
2022-06-17 11:45:47.339392,  351.92468
2022-06-17 11:45:47.348992,  351.92468
2022-06-17 11:45:47.358592,  351.92468
2022-06-17 11:45:47.368192,  351.92468
2022-06-17 11:45:47.377793,  351.92480
2022-06-17 11:45:47.387392,  351.92480
2022-06-17 11:45:47.396992,  351.92480
2022-06-17 11:45:47.406593,  351.92516
2022-06-17 11:45:47.416193,  351.92516
2022-06-17 11:45:47.425792,  351.92516
2022-06-17 11:45:47.435393,  351.92480
2022-06-17 11:45:47.444993,  351.92516
2022-06-17 11:45:47.454592,  351.92516
2022-06-17 11:45:47.464192,  351.92587
2022-06-17 11:45:47.473793,  351.92587
2022-06-17 11:45:47.483392,  351.92504
2022-06-17 11:45:47.492992,  351.92504
2022-06-17 11:45:47.502593,  351.92516
2022-06-17 11:45:47.512192,  351.92504
2022-06-17 11:45:47.521792,  351.92516
2022-06-17 11:45:47.531392,  351.92468
2022-06-17 11:45:47.540992,  351.92480
2022-06-17 11:45:47.550592,  351.92516
2022-06-17 11:45:47.560192,  351.92504
2022-06-17 11:45:47.569792,  351.92480
2022-06-17 11:45:47.579392,  351.92504
2022-06-17 11:45:47.588992,  351.92504
2022-06-17 11:45:47.598592,  351.92551
2022-06-17 11:45:47.608192,  351.92551
2022-06-17 11:45:47.617792,  351.92551
2022-06-17 11:45:47.627392,  351.92599
2022-06-17 11:45:47.636992,  351.92599
2022-06-17 11:45:47.646592,  351.92551
2022-06-17 11:45:47.656192,  351.92551
2022-06-17 11:45:47.665792,  351.92551
2022-06-17 11:45:47.675392,  351.92468
2022-06-17 11:45:47.684992,  351.92551
2022-06-17 11:45:47.694592,  351.92551
2022-06-17 11:45:47.704192,  351.92468
2022-06-17 11:45:47.713792,  351.92551
2022-06-17 11:45:47.723392,  351.92492
2022-06-17 11:45:47.732992,  351.92504
2022-06-17 11:45:47.742592,  351.92551
2022-06-17 11:45:47.752192,  351.92504
2022-06-17 11:45:47.761792,  351.92504
2022-06-17 11:45:47.771392,  351.92551
2022-06-17 11:45:47.780992,  351.92504
2022-06-17 11:45:47.790592,  351.92551
2022-06-17 11:45:47.800192,  351.92551
2022-06-17 11:45:47.809792,  351.92551
2022-06-17 11:45:47.819392,  351.92551
2022-06-17 11:45:47.828992,  351.92516
2022-06-17 11:45:47.838592,  351.92516
2022-06-17 11:45:47.848192,  351.92539
2022-06-17 11:45:47.857792,  351.92516
2022-06-17 11:45:47.867392,  351.92456
2022-06-17 11:45:47.876992,  351.92420
2022-06-17 11:45:47.886591,  351.92420
2022-06-17 11:45:47.896192,  351.92516
2022-06-17 11:45:47.905792,  351.92516
2022-06-17 11:45:47.915392,  351.92516
2022-06-17 11:45:47.924992,  351.92551
2022-06-17 11:45:47.934592,  351.92635
2022-06-17 11:45:47.944192,  351.92635
2022-06-17 11:45:47.953792,  351.92647
2022-06-17 11:45:47.963392,  351.92635
2022-06-17 11:45:47.972992,  351.92587
2022-06-17 11:45:47.982592,  351.92587
2022-06-17 11:45:47.992192,  351.92575
2022-06-17 11:45:48.001792,  351.92551
2022-06-17 11:45:48.011392,  351.92551
2022-06-17 11:45:48.020992,  351.92551
2022-06-17 11:45:48.030591,  351.92551
2022-06-17 11:45:48.040192,  351.92551
2022-06-17 11:45:48.049792,  351.92575
2022-06-17 11:45:48.059391,  351.92551
2022-06-17 11:45:48.068991,  351.92587
2022-06-17 11:45:48.078592,  351.92647
2022-06-17 11:45:48.088192,  351.92647
2022-06-17 11:45:48.097792,  351.92647
2022-06-17 11:45:48.107392,  351.92647
2022-06-17 11:45:48.116992,  351.92647
2022-06-17 11:45:48.126591,  351.92647
2022-06-17 11:45:48.136192,  351.92623
2022-06-17 11:45:48.145792,  351.92623
2022-06-17 11:45:48.155392,  351.92611
2022-06-17 11:45:48.164991,  351.92611
2022-06-17 11:45:48.174592,  351.92575
2022-06-17 11:45:48.184191,  351.92575
2022-06-17 11:45:48.193791,  351.92575
2022-06-17 11:45:48.203392,  351.92516
2022-06-17 11:45:48.212991,  351.92516
2022-06-17 11:45:48.222592,  351.92516
2022-06-17 11:45:48.232191,  351.92539
2022-06-17 11:45:48.241791,  351.92539
2022-06-17 11:45:48.251391,  351.92539
2022-06-17 11:45:48.260992,  351.92539
2022-06-17 11:45:48.270591,  351.92539
2022-06-17 11:45:48.280191,  351.92599
2022-06-17 11:45:48.289791,  351.92599
2022-06-17 11:45:48.299391,  351.92599
2022-06-17 11:45:48.308991,  351.92575
2022-06-17 11:45:48.318591,  351.92575
2022-06-17 11:45:48.328192,  351.92575
2022-06-17 11:45:48.337791,  351.92575
2022-06-17 11:45:48.347391,  351.92575
2022-06-17 11:45:48.356992,  351.92587
2022-06-17 11:45:48.366591,  351.92587
2022-06-17 11:45:48.376191,  351.92587
2022-06-17 11:45:48.385791,  351.92635
2022-06-17 11:45:48.395391,  351.92587
2022-06-17 11:45:48.404991,  351.92516
2022-06-17 11:45:48.414591,  351.92516
2022-06-17 11:45:48.424191,  351.92504
2022-06-17 11:45:48.433791,  351.92516
2022-06-17 11:45:48.443391,  351.92539
2022-06-17 11:45:48.452991,  351.92539
2022-06-17 11:45:48.462591,  351.92539
2022-06-17 11:45:48.472191,  351.92575
2022-06-17 11:45:48.481791,  351.92551
2022-06-17 11:45:48.491391,  351.92563
2022-06-17 11:45:48.500991,  351.92563
2022-06-17 11:45:48.510591,  351.92551
2022-06-17 11:45:48.520191,  351.92551
2022-06-17 11:45:48.529791,  351.92551
2022-06-17 11:45:48.539391,  351.92456
2022-06-17 11:45:48.548991,  351.92456
2022-06-17 11:45:48.558591,  351.92384
2022-06-17 11:45:48.568191,  351.92456
2022-06-17 11:45:48.577791,  351.92456
2022-06-17 11:45:48.587391,  351.92456
2022-06-17 11:45:48.596991,  351.92396
2022-06-17 11:45:48.606591,  351.92396
2022-06-17 11:45:48.616191,  351.92384
2022-06-17 11:45:48.625791,  351.92349
2022-06-17 11:45:48.635391,  351.92349
2022-06-17 11:45:48.644991,  351.92349
2022-06-17 11:45:48.654591,  351.92349
2022-06-17 11:45:48.664191,  351.92408
2022-06-17 11:45:48.673791,  351.92420
2022-06-17 11:45:48.683391,  351.92420
2022-06-17 11:45:48.692991,  351.92456
2022-06-17 11:45:48.702591,  351.92456
2022-06-17 11:45:48.712191,  351.92456
2022-06-17 11:45:48.721791,  351.92456
2022-06-17 11:45:48.731391,  351.92456
2022-06-17 11:45:48.740991,  351.92456
2022-06-17 11:45:48.750591,  351.92516
2022-06-17 11:45:48.760191,  351.92575
2022-06-17 11:45:48.769791,  351.92635
2022-06-17 11:45:48.779391,  351.92635
2022-06-17 11:45:48.788991,  351.92647
2022-06-17 11:45:48.798591,  351.92682
2022-06-17 11:45:48.808191,  351.92706
2022-06-17 11:45:48.817791,  351.92682
2022-06-17 11:45:48.827391,  351.92682
2022-06-17 11:45:48.836991,  351.92682
2022-06-17 11:45:48.846591,  351.92682
2022-06-17 11:45:48.856191,  351.92682
2022-06-17 11:45:48.865791,  351.92647
2022-06-17 11:45:48.875391,  351.92623
2022-06-17 11:45:48.884991,  351.92599
2022-06-17 11:45:48.894591,  351.92599
2022-06-17 11:45:48.904191,  351.92563
2022-06-17 11:45:48.913790,  351.92516
2022-06-17 11:45:48.923391,  351.92516
2022-06-17 11:45:48.932991,  351.92516
2022-06-17 11:45:48.942590,  351.92599
2022-06-17 11:45:48.952190,  351.92599
2022-06-17 11:45:48.961791,  351.92599
2022-06-17 11:45:48.971390,  351.92599
2022-06-17 11:45:48.980990,  351.92599
2022-06-17 11:45:48.990590,  351.92504
2022-06-17 11:45:49.000190,  351.92456
2022-06-17 11:45:49.009790,  351.92456
2022-06-17 11:45:49.019390,  351.92456
2022-06-17 11:45:49.028990,  351.92456
2022-06-17 11:45:49.038590,  351.92456
2022-06-17 11:45:49.048190,  351.92456
2022-06-17 11:45:49.057790,  351.92504
2022-06-17 11:45:49.067390,  351.92504
2022-06-17 11:45:49.076990,  351.92349
2022-06-17 11:45:49.086590,  351.92349
2022-06-17 11:45:49.096190,  351.92349
2022-06-17 11:45:49.105790,  351.92349
2022-06-17 11:45:49.115390,  351.92349
2022-06-17 11:45:49.124990,  351.92349
2022-06-17 11:45:49.134590,  351.92349
2022-06-17 11:45:49.144190,  351.92325
2022-06-17 11:45:49.153790,  351.92349
2022-06-17 11:45:49.163390,  351.92420
2022-06-17 11:45:49.172990,  351.92420
2022-06-17 11:45:49.182590,  351.92420
2022-06-17 11:45:49.192190,  351.92432
2022-06-17 11:45:49.201790,  351.92444
2022-06-17 11:45:49.211390,  351.92444
2022-06-17 11:45:49.220990,  351.92456
2022-06-17 11:45:49.230590,  351.92456
2022-06-17 11:45:49.240190,  351.92468
2022-06-17 11:45:49.249790,  351.92456
2022-06-17 11:45:49.259390,  351.92468
2022-06-17 11:45:49.268990,  351.92504
2022-06-17 11:45:49.278590,  351.92539
2022-06-17 11:45:49.288190,  351.92539
2022-06-17 11:45:49.297790,  351.92599
2022-06-17 11:45:49.307390,  351.92611
2022-06-17 11:45:49.316990,  351.92611
2022-06-17 11:45:49.326590,  351.92611
2022-06-17 11:45:49.336190,  351.92611
2022-06-17 11:45:49.345790,  351.92623
2022-06-17 11:45:49.355390,  351.92611
2022-06-17 11:45:49.364990,  351.92611
2022-06-17 11:45:49.374590,  351.92599
2022-06-17 11:45:49.384190,  351.92623
2022-06-17 11:45:49.393790,  351.92635
2022-06-17 11:45:49.403390,  351.92647
2022-06-17 11:45:49.412990,  351.92647
2022-06-17 11:45:49.422590,  351.92647
2022-06-17 11:45:49.432190,  351.92647
2022-06-17 11:45:49.441790,  351.92647
2022-06-17 11:45:49.451390,  351.92647
2022-06-17 11:45:49.460990,  351.92575
2022-06-17 11:45:49.470590,  351.92575
2022-06-17 11:45:49.480190,  351.92551
2022-06-17 11:45:49.489790,  351.92539
2022-06-17 11:45:49.499390,  351.92539
2022-06-17 11:45:49.508990,  351.92504
2022-06-17 11:45:49.518590,  351.92504
2022-06-17 11:45:49.528190,  351.92504
2022-06-17 11:45:49.537790,  351.92408
2022-06-17 11:45:49.547390,  351.92396
2022-06-17 11:45:49.556990,  351.92396
2022-06-17 11:45:49.566590,  351.92396
2022-06-17 11:45:49.576190,  351.92396
2022-06-17 11:45:49.585790,  351.92384
2022-06-17 11:45:49.595390,  351.92384
2022-06-17 11:45:49.604990,  351.92373
2022-06-17 11:45:49.614590,  351.92349
2022-06-17 11:45:49.624190,  351.92373
2022-06-17 11:45:49.633790,  351.92373
2022-06-17 11:45:49.643390,  351.92373
2022-06-17 11:45:49.652990,  351.92373
2022-06-17 11:45:49.662590,  351.92325
2022-06-17 11:45:49.672190,  351.92325
2022-06-17 11:45:49.681790,  351.92396
2022-06-17 11:45:49.691390,  351.92396
2022-06-17 11:45:49.700990,  351.92396
2022-06-17 11:45:49.710590,  351.92396
2022-06-17 11:45:49.720190,  351.92396
2022-06-17 11:45:49.729789,  351.92396
2022-06-17 11:45:49.739390,  351.92396
2022-06-17 11:45:49.748990,  351.92396
2022-06-17 11:45:49.758590,  351.92396
2022-06-17 11:45:49.768190,  351.92444
2022-06-17 11:45:49.777790,  351.92444
2022-06-17 11:45:49.787390,  351.92444
2022-06-17 11:45:49.796990,  351.92444
2022-06-17 11:45:49.806590,  351.92456
2022-06-17 11:45:49.816190,  351.92492
2022-06-17 11:45:49.825789,  351.92492
2022-06-17 11:45:49.835390,  351.92444
2022-06-17 11:45:49.844990,  351.92468
2022-06-17 11:45:49.854590,  351.92468
2022-06-17 11:45:49.864189,  351.92492
2022-06-17 11:45:49.873790,  351.92480
2022-06-17 11:45:49.883390,  351.92468
2022-06-17 11:45:49.892989,  351.92468
2022-06-17 11:45:49.902590,  351.92480
2022-06-17 11:45:49.912189,  351.92480
2022-06-17 11:45:49.921790,  351.92468
2022-06-17 11:45:49.931389,  351.92468
2022-06-17 11:45:49.940989,  351.92468
2022-06-17 11:45:49.950589,  351.92504
2022-06-17 11:45:49.960189,  351.92563
2022-06-17 11:45:49.969789,  351.92563
2022-06-17 11:45:49.979389,  351.92611
2022-06-17 11:45:49.988989,  351.92611
2022-06-17 11:45:49.998589,  351.92563
2022-06-17 11:45:50.008189,  351.92551
2022-06-17 11:45:50.017789,  351.92587
2022-06-17 11:45:50.027389,  351.92551
2022-06-17 11:45:50.036989,  351.92551
2022-06-17 11:45:50.046589,  351.92456
2022-06-17 11:45:50.056189,  351.92456
2022-06-17 11:45:50.065789,  351.92587
2022-06-17 11:45:50.075389,  351.92587
2022-06-17 11:45:50.084989,  351.92611
2022-06-17 11:45:50.094589,  351.92611
2022-06-17 11:45:50.104189,  351.92611
2022-06-17 11:45:50.113789,  351.92611
2022-06-17 11:45:50.123389,  351.92492
2022-06-17 11:45:50.132989,  351.92492
2022-06-17 11:45:50.142589,  351.92468
2022-06-17 11:45:50.152189,  351.92396
2022-06-17 11:45:50.161789,  351.92468
2022-06-17 11:45:50.171389,  351.92420
2022-06-17 11:45:50.180989,  351.92456
2022-06-17 11:45:50.190589,  351.92456
2022-06-17 11:45:50.200189,  351.92420
2022-06-17 11:45:50.209789,  351.92456
2022-06-17 11:45:50.219389,  351.92456
2022-06-17 11:45:50.228989,  351.92456
2022-06-17 11:45:50.238589,  351.92504
2022-06-17 11:45:50.248189,  351.92504
2022-06-17 11:45:50.257789,  351.92504
2022-06-17 11:45:50.267389,  351.92504
2022-06-17 11:45:50.276989,  351.92516
2022-06-17 11:45:50.286589,  351.92575
2022-06-17 11:45:50.296189,  351.92563
2022-06-17 11:45:50.305789,  351.92563
2022-06-17 11:45:50.315389,  351.92563
2022-06-17 11:45:50.324989,  351.92563
2022-06-17 11:45:50.334589,  351.92563
2022-06-17 11:45:50.344189,  351.92492
2022-06-17 11:45:50.353789,  351.92480
2022-06-17 11:45:50.363389,  351.92480
2022-06-17 11:45:50.372989,  351.92468
2022-06-17 11:45:50.382589,  351.92480
2022-06-17 11:45:50.392189,  351.92480
2022-06-17 11:45:50.401789,  351.92480
2022-06-17 11:45:50.411389,  351.92480
2022-06-17 11:45:50.420989,  351.92516
2022-06-17 11:45:50.430589,  351.92516
2022-06-17 11:45:50.440189,  351.92516
2022-06-17 11:45:50.449789,  351.92516
2022-06-17 11:45:50.459389,  351.92516
2022-06-17 11:45:50.468988,  351.92516
2022-06-17 11:45:50.478589,  351.92516
2022-06-17 11:45:50.488189,  351.92516
2022-06-17 11:45:50.497789,  351.92647
2022-06-17 11:45:50.507389,  351.92682
