Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-07-12 15:18:17.396, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-07-12 15:20:24.337891, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:24.347491, 1859.35222, 2137.05266, 000000
2022-07-12 15:20:24.357091, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:24.366691, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:24.376291, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:24.385891, 1859.34877, 2137.05266, 000000
2022-07-12 15:20:24.395491, 1859.34877, 2137.05266, 000000
2022-07-12 15:20:24.405091, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.414691, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.424291, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.433891, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.443491, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.453091, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.462691, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:24.472291, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:24.481891, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.491491, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.501091, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.510691, 1859.35330, 2137.05266, 000000
2022-07-12 15:20:24.520291, 1859.35330, 2137.05266, 000000
2022-07-12 15:20:24.529891, 1859.35330, 2137.05266, 000000
2022-07-12 15:20:24.539491, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:24.549091, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:24.558691, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:24.568290, 1859.34900, 2137.05266, 000000
2022-07-12 15:20:24.577891, 1859.34900, 2137.05266, 000000
2022-07-12 15:20:24.587491, 1859.35055, 2137.05266, 000000
2022-07-12 15:20:24.597090, 1859.34972, 2137.05266, 000000
2022-07-12 15:20:24.606690, 1859.34972, 2137.05266, 000000
2022-07-12 15:20:24.616291, 1859.35055, 2137.05266, 000000
2022-07-12 15:20:24.625890, 1859.35055, 2137.05266, 000000
2022-07-12 15:20:24.635490, 1859.35115, 2137.05266, 000000
2022-07-12 15:20:24.645090, 1859.35055, 2137.05266, 000000
2022-07-12 15:20:24.654691, 1859.35115, 2137.05266, 000000
2022-07-12 15:20:24.664290, 1859.35175, 2137.05266, 000000
2022-07-12 15:20:24.673890, 1859.35115, 2137.05266, 000000
2022-07-12 15:20:24.683490, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.693090, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.702690, 1859.34900, 2137.05266, 000000
